Index,User,Scenario,FEATURE,THPARTY,WTP,ORDPREF,PROFFER
773,33,3,1,1,1,0,0.49
774,33,4,0,0,0,0,0.49
775,33,4,1,0,1,0,0.49
776,33,5,0,0,1,0,1.99
777,33,5,1,0,1,0,1.99
778,33,6,0,0,0,0,1.49
779,33,6,1,1,1,0,1.49
780,33,7,0,0,0,0,0.74
781,33,7,1,1,1,0,0.74
782,33,8,0,1,0,0,0.24
783,33,8,1,0,1,0,0.24
784,33,9,0,1,0,0,2.74
785,33,9,1,0,1,0,2.74
786,33,10,0,0,1,0,0.74
787,33,10,1,0,1,0,0.74
788,33,11,0,0,0,0,1.99
789,33,11,1,0,1,0,1.99
790,33,12,0,0,0,0,2.24
791,33,12,1,0,0,0,2.24
792,34,1,0,1,1,0,1.49
793,34,1,1,0,1,0,1.49
794,34,2,0,1,1,0,1.99
795,34,2,1,0,0,0,1.99
796,34,3,0,0,1,0,2.49
797,34,3,1,0,1,0,2.49
798,34,4,0,1,0,0,2.99
799,34,4,1,0,1,0,2.99
800,34,5,0,0,1,0,1.74
801,34,5,1,1,0,0,1.74
802,34,6,0,0,0,0,2.24
803,34,6,1,0,0,0,2.24
804,34,7,0,0,1,0,1.24
805,34,7,1,1,0,0,1.24
806,34,8,0,0,1,0,2.74
807,34,8,1,1,1,0,2.74
808,34,9,0,1,0,0,1.74
809,34,9,1,0,1,0,1.74
810,34,10,0,0,0,0,1.49
811,34,10,1,1,0,0,1.49
812,34,11,0,0,1,0,0.74
813,34,11,1,0,1,0,0.74
814,34,12,0,0,0,0,0.74
815,34,12,1,1,1,0,0.74
816,35,1,0,0,0,0,2.74
817,35,1,1,1,1,0,2.74
818,35,2,0,0,0,0,1.74
819,35,2,1,1,0,0,1.74
820,35,3,0,1,1,0,0.24
821,35,3,1,0,1,0,0.24
822,35,4,0,0,0,0,1.24
823,35,4,1,1,0,0,1.24
824,35,5,0,0,0,0,0.49
825,35,5,1,0,0,0,0.49
826,35,6,0,1,1,0,2.24
827,35,6,1,0,1,0,2.24
828,35,7,0,0,0,0,0.24
829,35,7,1,0,0,0,0.24
830,35,8,0,1,0,0,1.24
831,35,8,1,1,1,0,1.24
832,35,9,0,1,0,0,2.24
833,35,9,1,1,1,0,2.24
834,35,10,0,1,1,0,1.74
835,35,10,1,0,1,0,1.74
836,35,11,0,1,0,0,0.74
837,35,11,1,1,1,0,0.74
838,35,12,0,0,1,0,0.24
839,35,12,1,0,1,0,0.24
840,36,1,0,0,1,0,2.49
841,36,1,1,0,1,0,2.49
842,36,2,0,0,0,0,2.24
843,36,2,1,0,1,0,2.24
844,36,3,0,1,0,0,1.74
845,36,3,1,1,0,0,1.74
846,36,4,0,1,0,0,2.74
847,36,4,1,0,0,0,2.74
848,36,5,0,1,0,0,0.99
849,36,5,1,0,1,0,0.99
850,36,6,0,0,1,0,2.99
851,36,6,1,1,1,0,2.99
852,36,7,0,1,0,0,0.74
853,36,7,1,0,0,0,0.74
854,36,8,0,1,0,0,1.74
855,36,8,1,0,0,0,1.74
856,36,9,0,1,1,0,1.49
857,36,9,1,0,1,0,1.49
858,36,10,0,0,1,0,1.99
859,36,10,1,0,1,0,1.99
860,36,11,0,1,1,0,2.49
861,36,11,1,0,0,0,2.49
862,36,12,0,1,1,0,0.24
863,36,12,1,0,1,0,0.24
864,37,1,0,1,0,0,0.49
865,37,1,1,0,0,0,0.49
866,37,2,0,0,0,0,0.99
867,37,2,1,0,0,0,0.99
868,37,3,0,1,0,0,0.99
869,37,3,1,0,1,0,0.99
870,37,4,0,0,0,0,0.49
871,37,4,1,0,1,0,0.49
872,37,5,0,0,0,0,1.49
873,37,5,1,1,1,0,1.49
874,37,6,0,1,1,0,1.99
875,37,6,1,1,1,0,1.99
876,37,7,0,0,0,0,1.74
877,37,7,1,1,0,0,1.74
878,37,8,0,0,1,0,0.49
879,37,8,1,1,1,0,0.49
880,37,9,0,0,1,0,0.99
881,37,9,1,0,1,0,0.99
882,37,10,0,1,0,0,0.49
883,37,10,1,0,0,0,0.49
884,37,11,0,1,0,0,2.99
885,37,11,1,1,1,0,2.99
886,37,12,0,1,0,0,0.99
887,37,12,1,0,0,0,0.99
888,38,1,0,1,0,0,1.99
889,38,1,1,0,0,0,1.99
890,38,2,0,0,0,0,1.74
891,38,2,1,0,0,0,1.74
892,38,3,0,0,0,0,0.24
893,38,3,1,1,0,0,0.24
894,38,4,0,0,1,0,0.99
895,38,4,1,1,1,0,0.99
896,38,5,0,0,0,0,2.74
897,38,5,1,1,0,0,2.74
898,38,6,0,1,0,0,0.99
899,38,6,1,1,1,0,0.99
900,38,7,0,0,0,0,1.49
901,38,7,1,1,0,0,1.49
902,38,8,0,1,0,0,2.74
903,38,8,1,1,1,0,2.74
904,38,9,0,1,0,0,2.24
905,38,9,1,1,1,0,2.24
906,38,10,0,0,1,0,1.74
907,38,10,1,1,1,0,1.74
908,38,11,0,0,1,0,0.99
909,38,11,1,0,0,0,0.99
910,38,12,0,1,0,0,1.74
911,38,12,1,1,0,0,1.74
912,39,1,0,0,0,0,1.99
913,39,1,1,0,1,0,1.99
914,39,2,0,1,0,0,2.74
915,39,2,1,0,1,0,2.74
916,39,3,0,0,1,0,0.24
917,39,3,1,1,0,0,0.24
918,39,4,0,1,0,0,0.99
919,39,4,1,0,1,0,0.99
920,39,5,0,0,0,0,1.99
921,39,5,1,1,1,0,1.99
922,39,6,0,1,1,0,2.49
923,39,6,1,1,1,0,2.49
924,39,7,0,0,0,0,1.99
925,39,7,1,0,0,0,1.99
926,39,8,0,1,0,0,2.99
927,39,8,1,0,0,0,2.99
928,39,9,0,1,0,0,1.74
929,39,9,1,0,1,0,1.74
930,39,10,0,0,1,0,0.74
931,39,10,1,1,0,0,0.74
932,39,11,0,1,0,0,1.49
933,39,11,1,1,0,0,1.49
934,39,12,0,1,0,0,0.99
935,39,12,1,1,1,0,0.99
936,40,1,0,1,1,0,1.24
937,40,1,1,0,0,0,1.24
938,40,2,0,0,0,0,1.49
939,40,2,1,0,1,0,1.49
940,40,3,0,1,0,0,0.74
941,40,3,1,0,1,0,0.74
942,40,4,0,1,1,0,0.49
943,40,4,1,1,1,0,0.49
944,40,5,0,1,0,0,0.24
945,40,5,1,1,1,0,0.24
946,40,6,0,0,0,0,2.74
947,40,6,1,1,1,0,2.74
948,40,7,0,0,0,0,1.49
949,40,7,1,0,0,0,1.49
950,40,8,0,0,0,0,1.24
951,40,8,1,1,0,0,1.24
952,40,9,0,1,0,0,2.99
953,40,9,1,0,0,0,2.99
954,40,10,0,1,1,0,0.99
955,40,10,1,0,1,0,0.99
956,40,11,0,1,0,0,0.24
957,40,11,1,0,1,0,0.24
958,40,12,0,0,1,0,0.99
959,40,12,1,0,1,0,0.99
960,41,1,0,0,1,0,2.49
961,41,1,1,0,1,0,2.49
962,41,2,0,0,1,0,1.74
963,41,2,1,0,1,0,1.74
964,41,3,0,1,1,0,0.74
965,41,3,1,1,0,0,0.74
966,41,4,0,1,0,0,0.24
967,41,4,1,1,0,0,0.24
968,41,5,0,0,0,0,2.74
969,41,5,1,1,0,0,2.74
970,41,6,0,1,0,0,0.24
971,41,6,1,0,1,0,0.24
972,41,7,0,0,0,0,2.24
973,41,7,1,0,1,0,2.24
974,41,8,0,1,1,0,2.24
975,41,8,1,0,1,0,2.24
976,41,9,0,0,0,0,2.74
977,41,9,1,1,1,0,2.74
978,41,10,0,0,1,0,0.99
979,41,10,1,1,0,0,0.99
980,41,11,0,0,1,0,0.99
981,41,11,1,1,1,0,0.99
982,41,12,0,1,0,0,1.74
983,41,12,1,1,1,0,1.74
984,42,1,0,0,1,0,1.74
985,42,1,1,1,0,0,1.74
986,42,2,0,0,0,0,1.74
987,42,2,1,0,1,0,1.74
988,42,3,0,1,1,0,2.49
989,42,3,1,1,0,0,2.49
990,42,4,0,0,0,0,1.99
991,42,4,1,0,1,0,1.99
992,42,5,1,1,1,0,1.74
993,42,5,1,0,1,0,1.74
994,42,6,0,1,1,0,1.99
995,42,6,1,0,0,0,1.99
996,42,7,0,0,1,0,0.49
997,42,7,1,0,1,0,0.49
998,42,8,0,1,1,0,2.74
999,42,8,1,1,1,0,2.74
1000,42,9,0,1,0,0,2.24
1001,42,9,1,0,0,0,2.24
1002,42,10,0,1,0,0,1.49
1003,42,10,1,0,1,0,1.49
1004,42,11,0,1,0,0,2.24
1005,42,11,1,0,1,0,2.24
1006,42,12,0,1,0,0,0.24
1007,42,12,1,0,1,0,0.24
1008,43,1,0,1,0,0,0.24
1009,43,1,1,0,0,0,0.24
1010,43,2,0,1,0,0,2.74
1011,43,2,1,0,1,0,2.74
1012,43,3,0,1,0,0,1.74
1013,43,3,1,0,0,0,1.74
1014,43,4,0,1,1,0,2.49
1015,43,4,1,0,1,0,2.49
1016,43,5,0,1,0,0,0.49
1017,43,5,1,0,1,0,0.49
1018,43,6,0,1,0,0,1.74
1019,43,6,1,0,1,0,1.74
1020,43,7,0,1,0,0,0.99
1021,43,7,1,1,0,0,0.99
1022,43,8,0,0,0,0,1.49
1023,43,8,1,0,0,0,1.49
1024,43,9,0,0,0,0,1.99
1025,43,9,1,1,1,0,1.99
1026,43,10,0,0,0,0,2.99
1027,43,10,1,1,0,0,2.99
1028,43,11,0,0,0,0,2.99
1029,43,11,1,1,1,0,2.99
1030,43,12,0,0,1,0,0.24
1031,43,12,1,1,0,0,0.24
1032,44,1,0,1,1,0,0.49
1033,44,1,1,0,1,0,0.49
1034,44,2,0,0,0,0,2.49
1035,44,2,1,1,0,0,2.49
1036,44,3,0,1,0,0,0.74
1037,44,3,1,1,1,0,0.74
1038,44,4,0,1,1,0,2.24
1039,44,4,1,0,1,0,2.24
1040,44,5,0,0,0,0,1.49
1041,44,5,1,0,1,0,1.49
1042,44,6,0,0,0,0,2.49
1043,44,6,1,0,1,0,2.49
1044,44,7,0,1,0,0,0.99
1045,44,7,1,1,0,0,0.99
1046,44,8,0,1,0,0,2.99
1047,44,8,1,1,1,0,2.99
1048,44,9,0,0,0,0,0.49
1049,44,9,1,0,1,0,0.49
1050,44,10,0,1,0,0,1.24
1051,44,10,1,1,0,0,1.24
1052,44,11,0,1,0,0,1.99
1053,44,11,1,0,1,0,1.99
1054,44,12,0,1,1,0,0.49
1055,44,12,1,1,0,0,0.49
1056,45,1,0,1,1,0,2.24
1057,45,1,1,1,1,0,2.24
1058,45,2,0,0,1,0,0.49
1059,45,2,1,1,1,0,0.49
1060,45,3,0,0,0,0,2.24
1061,45,3,1,1,1,0,2.24
1062,45,4,0,1,0,0,2.74
1063,45,4,1,1,1,0,2.74
1064,45,5,0,0,0,0,2.99
1065,45,5,1,1,1,0,2.99
1066,45,6,0,0,0,0,2.49
1067,45,6,1,1,1,0,2.49
1068,45,7,0,1,1,0,2.49
1069,45,7,1,0,1,0,2.49
1070,45,8,0,0,1,0,1.99
1071,45,8,1,1,0,0,1.99
1072,45,9,0,1,0,0,0.24
1073,45,9,1,0,1,0,0.24
1074,45,10,0,0,0,0,1.24
1075,45,10,1,0,1,0,1.24
1076,45,11,0,0,1,0,2.24
1077,45,11,1,1,1,0,2.24
1078,45,12,0,0,0,0,1.24
1079,45,12,1,0,1,0,1.24
1080,46,1,0,1,1,0,2.74
1081,46,1,1,1,0,0,2.74
1082,46,2,0,0,1,0,1.74
1083,46,2,1,1,0,0,1.74
1084,46,3,0,1,0,0,2.74
1085,46,3,1,0,1,0,2.74
1086,46,4,0,1,1,0,2.24
1087,46,4,1,0,0,0,2.24
1088,46,5,0,0,0,0,1.24
1089,46,5,1,0,1,0,1.24
1090,46,6,0,0,0,0,0.49
1091,46,6,1,1,1,0,0.49
1092,46,7,0,0,0,0,1.74
1093,46,7,1,0,1,0,1.74
1094,46,8,0,0,1,0,0.99
1095,46,8,1,1,0,0,0.99
1096,46,9,0,1,0,0,2.74
1097,46,9,1,1,1,0,2.74
1098,46,10,0,1,1,0,1.74
1099,46,10,1,0,0,0,1.74
1100,46,11,0,1,0,0,1.24
1101,46,11,1,1,1,0,1.24
1102,46,12,0,0,0,0,0.49
1103,46,12,1,1,1,0,0.49
1104,47,1,0,1,1,0,2.24
1105,47,1,1,0,1,0,2.24
1106,47,2,0,1,1,0,1.49
1107,47,2,1,0,1,0,1.49
1108,47,3,0,1,0,0,0.49
1109,47,3,1,1,1,0,0.49
1110,47,4,0,0,0,0,1.74
1111,47,4,1,1,0,0,1.74
1112,47,5,0,1,0,0,0.99
1113,47,5,1,1,1,0,0.99
1114,47,6,0,1,1,0,1.24
1115,47,6,1,0,0,0,1.24
1116,47,7,0,1,0,0,1.74
1117,47,7,1,1,1,0,1.74
1118,47,8,0,1,1,0,2.24
1119,47,8,1,0,0,0,2.24
1120,47,9,0,0,0,0,1.74
1121,47,9,1,0,1,0,1.74
1122,47,10,0,0,1,0,2.99
1123,47,10,1,0,1,0,2.99
1124,47,11,0,0,1,0,1.49
1125,47,11,1,0,0,0,1.49
1126,47,12,0,0,1,0,2.49
1127,47,12,1,0,1,0,2.49
1128,48,1,0,0,0,0,1.24
1129,48,1,1,1,0,0,1.24
1130,48,2,0,0,0,0,1.49
1131,48,2,1,1,0,0,1.49
1132,48,3,0,0,0,0,1.74
1133,48,3,1,1,1,0,1.74
1134,48,4,0,1,1,0,0.74
1135,48,4,1,1,1,0,0.74
1136,48,5,0,0,1,0,1.49
1137,48,5,1,0,1,0,1.49
1138,48,6,0,0,1,0,2.24
1139,48,6,1,1,1,0,2.24
1140,48,7,0,0,0,0,0.99
1141,48,7,1,1,1,0,0.99
1142,48,8,0,0,1,0,1.99
1143,48,8,1,0,1,0,1.99
1144,48,9,0,1,0,0,2.24
1145,48,9,1,1,1,0,2.24
1146,48,10,0,0,1,0,1.24
1147,48,10,1,0,1,0,1.24
1148,48,11,0,0,1,0,2.49
1149,48,11,1,1,1,0,2.49
1150,48,12,0,1,1,0,1.99
1151,48,12,1,1,0,0,1.99
1152,49,1,0,1,0,0,1.24
1153,49,1,1,1,0,0,1.24
1154,49,2,0,1,0,0,1.24
1155,49,2,1,1,1,0,1.24
1156,49,3,0,1,1,0,1.24
1157,49,3,1,0,0,0,1.24
1158,49,4,0,1,1,0,0.24
1159,49,4,1,0,0,0,0.24
1160,49,5,0,0,0,0,1.74
1161,49,5,1,1,1,0,1.74
1162,49,6,0,1,1,0,1.49
1163,49,6,1,1,1,0,1.49
1164,49,7,0,0,0,0,2.74
1165,49,7,1,0,0,0,2.74
1166,49,8,0,0,1,0,1.24
1167,49,8,1,1,1,0,1.24
1168,49,9,0,1,0,0,2.24
1169,49,9,1,0,0,0,2.24
1170,49,10,0,1,1,0,0.24
1171,49,10,1,1,1,0,0.24
1172,49,11,0,1,1,0,0.24
1173,49,11,1,0,1,0,0.24
1174,49,12,0,0,1,0,2.74
1175,49,12,1,0,1,0,2.74
1176,50,1,0,1,0,0,0.24
1177,50,1,1,0,1,0,0.24
1178,50,2,0,0,0,0,0.24
1179,50,2,1,0,0,0,0.24
1180,50,3,0,0,1,0,1.99
1181,50,3,1,1,1,0,1.99
1182,50,4,0,1,0,0,2.74
1183,50,4,1,0,1,0,2.74
1184,50,5,0,0,0,0,0.49
1185,50,5,1,1,1,0,0.49
1186,50,6,0,1,0,0,2.99
1187,50,6,1,1,0,0,2.99
1188,50,7,0,0,1,0,1.49
1189,50,7,1,0,1,0,1.49
1190,50,8,0,0,0,0,1.49
1191,50,8,1,1,1,0,1.49
1192,50,9,0,1,0,0,2.49
1193,50,9,1,0,0,0,2.49
1194,50,10,0,0,0,0,1.24
1195,50,10,1,1,1,0,1.24
1196,50,11,0,1,0,0,0.49
1197,50,11,1,0,1,0,0.49
1198,50,12,0,1,0,0,2.24
1199,50,12,1,0,1,0,2.24
1200,51,1,0,1,1,0,2.24
1201,51,1,1,1,1,0,2.24
1202,51,2,0,1,1,0,2.24
1203,51,2,1,1,1,0,2.24
1204,51,3,0,0,0,0,2.99
1205,51,3,1,0,1,0,2.99
1206,51,4,0,1,0,0,1.99
1207,51,4,1,0,1,0,1.99
1208,51,5,0,1,0,0,2.24
1209,51,5,1,1,0,0,2.24
1210,51,6,0,0,1,0,1.74
1211,51,6,1,0,0,0,1.74
1212,51,7,0,0,1,0,2.99
1213,51,7,1,0,1,0,2.99
1214,51,8,0,0,0,0,2.24
1215,51,8,1,1,1,0,2.24
1216,51,9,0,1,0,0,0.24
1217,51,9,1,0,0,0,0.24
1218,51,10,0,1,0,0,2.24
1219,51,10,1,1,0,0,2.24
1220,51,11,0,1,0,0,1.49
1221,51,11,1,0,1,0,1.49
1222,51,12,0,1,0,0,2.24
1223,51,12,1,1,1,0,2.24
1224,52,1,0,0,0,0,0.99
1225,52,1,1,0,0,0,0.99
1226,52,2,0,0,0,0,1.99
1227,52,2,1,0,0,0,1.99
1228,52,3,0,0,0,0,1.74
1229,52,3,1,0,0,0,1.74
1230,52,4,0,0,1,0,0.49
1231,52,4,1,1,1,0,0.49
1232,52,5,0,0,1,0,0.24
1233,52,5,1,1,0,0,0.24
1234,52,6,0,0,0,0,0.74
1235,52,6,1,0,1,0,0.74
1236,52,7,0,1,0,0,2.74
1237,52,7,1,0,0,0,2.74
1238,52,8,0,0,0,0,0.24
1239,52,8,1,1,1,0,0.24
1240,52,9,0,0,0,0,1.99
1241,52,9,1,1,1,0,1.99
1242,52,10,0,1,1,0,2.74
1243,52,10,1,0,1,0,2.74
1244,52,11,0,0,1,0,0.74
1245,52,11,1,1,0,0,0.74
1246,52,12,0,0,0,0,2.74
1247,52,12,1,1,0,0,2.74
1248,53,1,0,0,1,0,1.24
1249,53,1,1,0,0,0,1.24
1250,53,2,0,1,1,0,1.24
1251,53,2,1,0,1,0,1.24
1252,53,3,0,0,1,0,1.24
1253,53,3,1,1,1,0,1.24
1254,53,4,0,1,0,0,1.49
1255,53,4,1,1,1,0,1.49
1256,53,5,0,1,1,0,1.49
1257,53,5,1,0,1,0,1.49
1258,53,6,0,0,0,0,2.74
1259,53,6,1,1,0,0,2.74
1260,53,7,0,1,1,0,2.24
1261,53,7,1,1,1,0,2.24
1262,53,8,0,0,0,0,0.74
1263,53,8,1,1,1,0,0.74
1264,53,9,0,1,1,0,0.49
1265,53,9,1,1,0,0,0.49
1266,53,10,0,1,0,0,2.74
1267,53,10,1,0,1,0,2.74
1268,53,11,0,1,1,0,1.24
1269,53,11,1,0,0,0,1.24
1270,53,12,0,0,0,0,0.24
1271,53,12,1,1,1,0,0.24
1272,54,1,0,0,1,0,2.24
1273,54,1,1,0,0,0,2.24
1274,54,2,0,1,0,0,2.74
1275,54,2,1,1,0,0,2.74
1276,54,3,0,1,0,0,0.24
1277,54,3,1,1,1,0,0.24
1278,54,4,0,0,0,0,0.99
1279,54,4,1,0,1,0,0.99
1280,54,5,0,1,1,0,0.49
1281,54,5,1,1,1,0,0.49
1282,54,6,0,0,0,0,0.99
1283,54,6,1,1,1,0,0.99
1284,54,7,0,1,0,0,1.99
1285,54,7,1,0,0,0,1.99
1286,54,8,0,0,1,0,0.99
1287,54,8,1,0,1,0,0.99
1288,54,9,0,0,0,0,1.49
1289,54,9,1,0,1,0,1.49
1290,54,10,0,0,0,0,2.99
1291,54,10,1,1,1,0,2.99
1292,54,11,0,0,0,0,0.24
1293,54,11,1,1,1,0,0.24
1294,54,12,0,1,0,0,0.24
1295,54,12,1,0,0,0,0.24
1296,55,1,0,0,1,0,0.24
1297,55,1,1,0,1,0,0.24
1298,55,2,0,1,1,0,2.74
1299,55,2,1,0,0,0,2.74
1300,55,3,0,0,0,0,0.74
1301,55,3,1,1,0,0,0.74
1302,55,4,0,1,0,0,0.74
1303,55,4,1,0,1,0,0.74
1304,55,5,0,0,1,0,2.24
1305,55,5,1,0,0,0,2.24
1306,55,6,0,0,0,0,0.99
1307,55,6,1,1,1,0,0.99
1308,55,7,0,0,1,0,0.24
1309,55,7,1,0,1,0,0.24
1310,55,8,0,1,1,0,1.49
1311,55,8,1,1,1,0,1.49
1312,55,9,0,0,0,0,0.74
1313,55,9,1,1,1,0,0.74
1314,55,10,0,0,1,0,1.49
1315,55,10,1,0,0,0,1.49
1316,55,11,0,0,0,0,1.74
1317,55,11,1,1,1,0,1.74
1318,55,12,0,0,1,0,0.99
1319,55,12,1,1,1,0,0.99
1320,56,1,0,1,0,0,1.24
1321,56,1,1,1,1,0,1.24
1322,56,2,0,1,0,0,0.74
1323,56,2,1,1,1,0,0.74
1324,56,3,0,0,1,0,0.74
1325,56,3,1,1,1,0,0.74
1326,56,4,0,1,1,0,2.49
1327,56,4,1,1,0,0,2.49
1328,56,5,0,0,0,0,2.74
1329,56,5,1,1,1,0,2.74
1330,56,6,0,0,1,0,2.24
1331,56,6,1,1,1,0,2.24
1332,56,7,0,0,0,0,2.49
1333,56,7,1,0,0,0,2.49
1334,56,8,0,1,1,0,0.74
1335,56,8,1,1,1,0,0.74
1336,56,9,0,1,1,0,1.99
1337,56,9,1,1,1,0,1.99
1338,56,10,0,0,0,0,0.49
1339,56,10,1,1,1,0,0.49
1340,56,11,0,0,1,0,0.99
1341,56,11,1,1,1,0,0.99
1342,56,12,0,1,1,0,0.74
1343,56,12,1,1,0,0,0.74
1344,57,1,0,0,1,0,2.24
1345,57,1,1,0,0,0,2.24
1346,57,2,0,0,0,0,0.74
1347,57,2,1,1,0,0,0.74
1348,57,3,0,1,1,0,0.74
1349,57,3,1,0,0,0,0.74
1350,57,4,0,0,1,0,2.49
1351,57,4,1,1,1,0,2.49
1352,57,5,0,0,1,0,0.74
1353,57,5,1,0,1,0,0.74
1354,57,6,0,0,0,0,0.99
1355,57,6,1,1,1,0,0.99
1356,57,7,0,0,1,0,0.49
1357,57,7,1,0,0,0,0.49
1358,57,8,0,1,0,0,2.49
1359,57,8,1,1,0,0,2.49
1360,57,9,0,0,1,0,2.74
1361,57,9,1,1,1,0,2.74
1362,57,10,0,0,0,0,2.74
1363,57,10,1,0,1,0,2.74
1364,57,11,0,1,0,0,0.74
1365,57,11,1,0,0,0,0.74
1366,57,12,0,0,0,0,0.24
1367,57,12,1,1,1,0,0.24
1368,58,1,0,1,0,0,1.24
1369,58,1,1,1,1,0,1.24
1370,58,2,0,1,1,0,2.49
1371,58,2,1,1,1,0,2.49
1372,58,3,0,1,0,0,1.74
1373,58,3,1,0,1,0,1.74
1374,58,4,0,0,0,0,0.99
1375,58,4,1,1,1,0,0.99
1376,58,5,0,1,0,0,1.49
1377,58,5,1,0,0,0,1.49
1378,58,6,0,0,0,0,1.49
1379,58,6,1,0,1,0,1.49
1380,58,7,0,1,0,0,1.99
1381,58,7,1,0,1,0,1.99
1382,58,8,0,0,0,0,0.24
1383,58,8,1,0,1,0,0.24
1384,58,9,0,0,0,0,2.49
1385,58,9,1,0,0,0,2.49
1386,58,10,0,1,1,0,0.24
1387,58,10,1,0,1,0,0.24
1388,58,11,0,0,1,0,0.74
1389,58,11,1,0,1,0,0.74
1390,58,12,0,1,0,0,0.74
1391,58,12,1,1,1,0,0.74
1392,59,1,0,1,0,0,2.99
1393,59,1,1,1,1,0,2.99
1394,59,2,0,1,1,0,2.24
1395,59,2,1,1,1,0,2.24
1396,59,3,0,1,1,0,1.74
1397,59,3,1,0,0,0,1.74
1398,59,4,0,0,1,0,2.74
1399,59,4,1,0,1,0,2.74
1400,59,5,0,0,0,0,0.24
1401,59,5,1,1,1,0,0.24
1402,59,6,0,1,1,0,2.99
1403,59,6,1,0,1,0,2.99
1404,59,7,0,0,0,0,1.74
1405,59,7,1,0,1,0,1.74
1406,59,8,0,1,1,0,1.49
1407,59,8,1,1,1,0,1.49
1408,59,9,0,1,0,0,0.74
1409,59,9,1,1,0,0,0.74
1410,59,10,0,0,1,0,0.99
1411,59,10,1,1,0,0,0.99
1412,59,11,0,0,0,0,2.24
1413,59,11,1,0,1,0,2.24
1414,59,12,0,0,0,0,1.74
1415,59,12,1,1,1,0,1.74
1416,60,1,0,1,1,0,0.49
1417,60,1,1,1,1,0,0.49
1418,60,2,0,0,0,0,2.74
1419,60,2,1,1,1,0,2.74
1420,60,3,0,0,1,0,0.24
1421,60,3,1,0,0,0,0.24
1422,60,4,0,0,1,0,2.24
1423,60,4,1,0,1,0,2.24
1424,60,5,0,1,1,0,0.49
1425,60,5,1,0,1,0,0.49
1426,60,6,0,0,0,0,1.24
1427,60,6,1,0,1,0,1.24
1428,60,7,0,0,1,0,1.24
1429,60,7,1,1,1,0,1.24
1430,60,8,0,0,0,0,2.49
1431,60,8,1,0,0,0,2.49
1432,60,9,0,1,1,0,1.74
1433,60,9,1,0,0,0,1.74
1434,60,10,0,1,0,0,1.24
1435,60,10,1,0,0,0,1.24
1436,60,11,0,1,0,0,2.24
1437,60,11,1,1,1,0,2.24
1438,60,12,0,1,0,0,0.99
1439,60,12,1,1,0,0,0.99
1440,61,1,0,1,0,0,1.49
1441,61,1,1,1,1,0,1.49
1442,61,2,0,0,0,0,1.74
1443,61,2,1,0,1,0,1.74
1444,61,3,0,0,0,0,2.99
1445,61,3,1,1,1,0,2.99
1446,61,4,0,1,0,0,1.99
1447,61,4,1,0,0,0,1.99
1448,61,5,0,1,1,0,0.24
1449,61,5,1,1,0,0,0.24
1450,61,6,0,1,1,0,2.74
1451,61,6,1,1,1,0,2.74
1452,61,7,0,1,1,0,1.24
1453,61,7,1,1,0,0,1.24
1454,61,8,0,1,1,0,1.49
1455,61,8,1,0,1,0,1.49
1456,61,9,0,0,1,0,2.99
1457,61,9,1,0,1,0,2.99
1458,61,10,0,0,1,0,1.49
1459,61,10,1,1,1,0,1.49
1460,61,11,0,1,0,0,1.49
1461,61,11,1,0,1,0,1.49
1462,61,12,0,1,1,0,2.99
1463,61,12,1,1,0,0,2.99
1464,62,1,0,0,0,0,1.24
1465,62,1,1,0,1,0,1.24
1466,62,2,1,1,1,0,1.49
1467,62,2,1,0,1,0,1.49
1468,62,3,0,0,1,0,1.99
1469,62,3,1,1,0,0,1.99
1470,62,4,0,0,0,0,1.74
1471,62,4,1,0,1,0,1.74
1472,62,5,0,1,1,0,0.74
1473,62,5,1,1,1,0,0.74
1474,62,6,0,0,1,0,1.99
1475,62,6,1,1,0,0,1.99
1476,62,7,0,0,0,0,0.49
1477,62,7,1,1,1,0,0.49
1478,62,8,0,1,1,0,0.24
1479,62,8,1,1,0,0,0.24
1480,62,9,0,0,1,0,1.49
1481,62,9,1,1,1,0,1.49
1482,62,10,0,1,0,0,0.24
1483,62,10,1,1,0,0,0.24
1484,62,11,0,0,1,0,0.49
1485,62,11,1,0,1,0,0.49
1486,62,12,0,1,0,0,2.74
1487,62,12,1,1,0,0,2.74
1488,63,1,0,0,0,0,1.24
1489,63,1,1,0,1,0,1.24
1490,63,2,0,1,0,0,0.99
1491,63,2,1,1,0,0,0.99
1492,63,3,0,1,1,0,2.74
1493,63,3,1,1,1,0,2.74
1494,63,4,0,1,0,0,0.49
1495,63,4,1,1,0,0,0.49
1496,63,5,0,0,0,0,0.74
1497,63,5,1,1,1,0,0.74
1498,63,6,0,0,0,0,0.49
1499,63,6,1,1,1,0,0.49
1500,63,7,0,0,1,0,1.49
1501,63,7,1,1,1,0,1.49
1502,63,8,0,1,1,0,0.99
1503,63,8,1,0,1,0,0.99
1504,63,9,0,0,1,0,1.74
1505,63,9,1,1,1,0,1.74
1506,63,10,0,0,1,0,2.99
1507,63,10,1,1,0,0,2.99
1508,63,11,0,0,0,0,0.74
1509,63,11,1,1,1,0,0.74
1510,63,12,0,0,0,0,2.74
1511,63,12,1,1,1,0,2.74
1512,64,1,0,1,1,0,0.24
1513,64,1,1,0,0,0,0.24
1514,64,2,0,1,1,0,0.74
1515,64,2,1,0,1,0,0.74
1516,64,3,0,0,0,0,0.49
1517,64,3,1,0,0,0,0.49
1518,64,4,0,1,0,0,1.74
